Date,AUDUSD=X,CADUSD=X,CHFUSD=X,EURUSD=X,GBPUSD=X,ADA-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,LTC-USD,USDT-USD,XRP-USD
2018-01-31,0.0006317020804928386,-0.00015403115555027972,0.0027887345505503425,0.002293139592610932,0.005618196784786037,-0.02396926532115694,-0.009439340754390872,0.011295200421318582,-0.0023266822962180926,0.04310449900718177,-0.011715562483130963,0.0038325329977097573,0.020713869055539822
2018-02-01,-0.004929432893833381,0.002768057386424362,0.003848658614083234,0.0007324958037120224,0.0031475110199716714,-0.20828291503574747,-0.1580332738807335,-0.1084579963887276,-0.17820363731594058,-0.07568923036724207,-0.13798484508436842,-0.003373437464613358,-0.18866825181641908
2018-02-02,-0.0025763386204121666,0.0033709574979294637,0.00540669652567529,0.007328950679841816,0.004654432060761584,-0.07671266086464373,0.01423749453117507,-0.0377562277501248,-0.11671481465010886,-0.12410312652445722,-0.07983014286224821,0.0038509315127579573,-0.0842217235955221
2018-02-03,,,,,,0.11661071796125769,0.010039190823823015,0.03823265293714762,0.1432051948883577,0.051329393577471516,0.198648836598655,0.010605233807620936,0.04341507861000737
2018-02-04,,,,,,-0.14579040600579615,-0.14204600353793043,-0.10299083790500319,-0.16033422467314126,-0.1440601630391261,-0.07935395861594581,0.008769949167050825,-0.12470831985446305
2018-02-05,,,,,,-0.1472412917517694,-0.23233043015349303,-0.17398211533124877,-0.2192299498686421,-0.1789019385455368,-0.16643086395153553,-0.013777886209805551,-0.16475485790302066
2018-02-06,-0.004024153035578411,-0.008322752380586145,-0.000128871622563953,-0.006377383172319939,-0.011951225665113165,0.1217411354394842,0.21205323204556986,0.10870919082663204,0.21055403041194187,0.12782818401833046,0.1318313992018217,0.013738232785449937,0.1153634012105043
2018-02-07,0.002444055458754061,0.0025239101350605082,-0.0052055771646779755,0.0010890581283255556,0.0010742449297867047,-0.08257573827435223,-0.023663419521028815,-0.017261906053983648,-0.014784289410426902,-0.046523999009708265,-0.034058032468678945,-0.008640414517400082,-0.07001245787041785
2018-02-08,-0.00974074643335569,-0.004842535834033637,-0.007068521305219154,-0.009181762489920852,-0.005706727717333044,0.046310385988044135,0.05999101139313756,0.08115416198670015,0.060720434485739584,0.07717330715965874,0.07834532511807396,0.01733446309397489,0.10652253817099064
2018-02-09,-0.0038310024450225505,-0.0020353463247418063,0.008116109597706976,-0.0006009818550332279,0.004005192510795777,0.09367617094273574,0.12402237908867701,0.05546355066788704,0.09080037631987571,0.07767794919184422,0.09249251959218772,-0.016625696420604553,0.16994331528260784
2018-02-10,,,,,,0.03579176552843273,-0.04999243982336051,-0.013259122522587949,-0.0022023937245029854,-0.02688951953855484,-0.052317846184464833,0.0015854082085064055,0.1149930366241982
2018-02-11,,,,,,-0.09315930258699989,-0.061381482623320924,-0.0587482633845996,-0.006636528784488428,-0.054643990137485964,-0.043364412023643543,-0.004442462301469389,-0.06419856625011716
2018-02-12,,,,,,0.038584059760500895,0.0685403178231506,0.09347499762512784,0.0990452534364194,0.0642350496457784,0.08103446593184982,0.0008392715644505696,0.07374435701533144
2018-02-13,0.004970357995636167,0.0007947923001812838,0.0010648614394571162,0.004150100441697588,0.0017991800704704414,-0.029042694553554155,-0.036672956963282134,-0.037466635220150424,0.02988518758763055,-0.027363963964775216,-0.012531264124135572,0.0010093406558081559,-0.05085467265637037
2018-02-14,0.00023583753981694627,-0.0009537065336488799,0.0034904220917843934,0.004056140127369198,0.002496584041641463,0.061284608142256836,0.14610891134303733,0.09916074093751719,0.1770457384468535,0.08859492149652241,0.2905937343491351,-0.0003296630951658793,0.10540723941756316
2018-02-15,0.008526096410502722,0.008439709178064416,0.008310479512768528,0.009146425433200864,0.0092356891433812,0.030910048930926977,0.04974838919605379,0.06836184023155013,0.08771689665902116,0.014420859824017617,0.05501576007249947,0.004625698207950702,0.0045794348995511465
2018-02-16,0.0019523047355150434,9.605310650462399e-05,0.005936732891974764,0.0029091421930713865,0.006284710948376242,-0.013670070879765945,0.02444470426279985,0.006617573638271057,-0.04353650832958958,0.007690939983400131,0.020626340615073693,-0.003297585786117139,-0.00772903293210569
2018-02-17,,,,,,0.0390316748719838,0.04261722589956802,0.08238283884948888,0.0021302119101745468,0.031180734159380465,-0.0028677668485160403,0.0015954007545428935,0.057164239118222306
2018-02-18,,,,,,-0.08512888614233663,-0.08820582304312463,-0.05179217303128765,-0.0928447673594906,-0.052902764115374874,-0.06169509360687225,0.0014834034307675682,-0.07272363727233665
2018-02-19,,,,,,0.015066777916541532,0.0342854670828649,0.06187369895710683,0.041618685653241935,0.02135654475027828,0.03337197196876017,-0.0045667851674143665,0.02115863758423767
2018-02-20,-0.0003955080017977827,-0.0008120915373770103,-0.002359213445558563,-0.0010668553718265316,-0.0027744127958134698,-0.03296111730286664,-0.11176333889471839,0.01576773934263906,0.05758969084522006,-0.05274501120480265,0.042971380290922664,0.0,-0.049215808000692765
2018-02-21,-0.0035448467158985665,-0.0063456823330378465,-0.007503403022920221,-0.0051198390023569785,0.0006018004456060531,-0.038588212912778565,-0.05432620766806831,-0.06459170224791023,-0.0750626389876926,-0.052035884871772124,-0.08745534780127022,0.0003597278733192774,-0.07040936162643155
2018-02-22,-0.010520614570353597,-0.004000826227006421,-0.0024105983173608133,-0.004345012256307611,-0.006517250335296729,-0.07570057078530738,-0.05215998932632202,-0.06626121098880938,-0.050166300863088945,-0.0446618375987236,-0.0883656145259042,0.003112074561664754,-0.07524787701961015
2018-02-23,0.005254374750745773,-0.0011255272955524105,0.005983768372592297,0.0036420916071726846,0.0030788969874026434,0.021627834200951178,0.0848081928511448,0.02916567969339066,0.060295620534571236,0.06125112140513178,0.06923386362579807,-0.0025128551957005543,0.05882940272024169
2018-02-24,,,,,,-0.06674487286921796,-0.05844286745939622,-0.04853544529041317,-0.04996408756594654,-0.027776708190366928,0.0005396845946093123,0.0012672616109609585,-0.045524620473374175
2018-02-25,,,,,,0.06319050773623888,0.022143304389340954,-0.015231977518506882,-0.029201494619171754,0.005096930475980264,0.051432996447181155,-0.002496089702168314,-0.011502423175718209
2018-02-26,,,,,,-0.016701040436989483,0.05775646809749973,0.07011553986619887,0.03157058379086403,0.028593800894165813,0.0022064289869821066,-0.0007790117043340424,0.014073463329120229
2018-02-27,0.0014668348993587602,-0.0028026615036934196,-0.0016420889966046218,0.0023126013299232984,-0.00011180729418524825,-0.008307288396070108,0.07371994693247795,0.034034606098973484,-0.007600970705028156,0.0102428390907912,-0.019943053202265793,0.0009589403648930362,-0.010034901403316917
2018-02-28,-0.007195932397425877,-0.006843467208694745,-0.000809402907813739,-0.006946405230548386,-0.004334173251978363,-0.0708656181989494,-0.021016857272770802,-0.031029470636463826,-0.04436505835800285,-0.02661422639491456,-0.06535908833793555,-0.0016174814303839549,-0.04614709708292467
2018-03-01,-0.0035787168894012254,-0.004835273956367828,-0.005245121855727848,-0.003199213284151269,-0.010980955039083298,-0.026530916615585667,0.006826469746871399,0.05182687604474616,0.03221072487979535,0.019684608701039625,0.03322772044280887,0.0015175118203473495,0.025931537263889987
2018-03-02,-0.00013970004274362985,7.013946244456344e-05,0.0029802180640500133,0.00650694664057467,0.0015417301571071845,-0.03644146084369854,-0.02748247067077657,0.012288390831968954,-0.12549576708693508,-0.01775236219554125,0.013289136562550105,-0.0006899316623897826,-0.019802778820312058
2018-03-03,,,,,,0.01219770327551878,-0.0006750413410078415,0.03573183173255658,-0.03357446945314416,0.00043399220734377297,-0.009040699015516834,0.0011396566735540248,-0.0025742875569079
2018-03-04,,,,,,0.012313409118142157,0.012661788577173363,0.0019910549659772955,0.03721616186457982,0.010967087973551266,0.014871519575558538,-0.0032604674825379054,0.10225149304761845
2018-03-05,,,,,,-0.010578170335510107,-0.0232283788202227,0.005258650235306831,-0.05299744415923805,-0.015106360901200242,-0.012349114405025407,0.0012542056413607915,-0.04700527844161791
2018-03-06,0.0015831911968119483,-0.007097552076156236,-0.002738743611126535,0.0017133826052288263,0.004147077359996984,-0.042083186360755975,-0.0745278797143336,-0.07101737882303372,-0.12388632002687625,-0.04398202269410323,-0.07151090445012682,0.0016364894875966936,-0.03876789474230842
2018-03-07,0.00248860381205636,0.002391082359118421,0.0015548738556771784,0.0064729016531507606,0.0034412647789417313,-0.14321568061733458,-0.03795403393406859,-0.07854714164884133,-0.13595148596245255,-0.08173834520662224,-0.05629555183611764,0.001977121040205401,-0.05762380374603377
2018-03-08,0.005222680776958843,0.003303076590658516,-0.005505806677441172,-0.00016140177040271532,0.00044491769306603763,-0.10900627684902338,-0.08358004398876083,-0.05895751127349297,0.00024853781674762316,-0.06621615789568779,-0.0514975254106501,0.0034156833136839418,-0.053461410671634325
2018-03-09,-0.004677485499520631,0.0007828867110085801,-0.008412537065778219,-0.008738819743630772,-0.007260491572099806,0.0020902918296630334,0.00031644745658693783,-0.006134788034011313,0.029619043511047844,0.033933919776000035,0.05862339897944937,-0.004234030076524342,0.028533529058837423
2018-03-10,,,,,,-0.05710674361082595,-0.08029599819460631,-0.05182014795719029,-0.04262245952406955,-0.059384336188329286,-0.05172983783478519,0.003517980033866772,-0.06456859883679993
2018-03-11,,,,,,0.0628998597927692,0.07538922710609623,0.0773108269362234,0.05794109870050925,0.05170379280650142,0.061184487914759146,-0.0013439773600279624,0.04239002697807004
2018-03-12,,,,,,0.001001718505326801,-0.02858390679797226,-0.03977469953506602,-0.04320010737866578,-0.03303910883312072,-0.05836399803170356,-0.001485399914132666,-0.036855726083604164
2018-03-13,0.0012981095373356798,-0.0023310578322503985,0.0038040671940882324,0.002501775781071896,0.00376190077025775,-0.0031158017213654913,0.22970091433392664,-0.0011163614975211373,-0.01801852650111335,-0.012949399458145057,-0.013852679659636317,-0.0025042268171224682,-0.014253792487822594
2018-03-14,-0.0018955711056064754,-0.008907353896645535,0.004104676847677646,0.004266335039781299,0.004641993855396417,-0.11116343362181158,-0.1213571496267026,-0.10603202002040293,-0.11664727181104871,-0.11742068611868099,-0.08721309312909534,0.0029032756213535574,-0.11787330022375961
2018-03-15,0.002769850602511925,0.0003859969558104161,-0.0011866153536537866,-0.0013499625381387281,-5.597023204208622e-05,-0.07194402573354404,0.015491221299118134,0.0037476840392196608,0.0033993966409268774,-0.004874375872141854,0.02073316568095399,-0.0014671329574171422,-0.006622445403219837
2018-03-16,-0.011540083386607957,-0.0076682595339132836,-0.007247843876082145,-0.005381152570823051,-0.002358286864294515,-0.037476952459230474,0.0013442272844086576,0.00450614197866649,-0.0073800975426934765,-0.015891906769594594,0.005904365634494894,-0.0027291714181365834,-0.011552741308679417
2018-03-17,,,,,,-0.1448090750013321,-0.013656168397041056,-0.05186813420832641,-0.06199663909864634,-0.0847442317417242,-0.0784337677424704,0.0030687830868293196,-0.07750600403370687
2018-03-18,,,,,,0.008954233334403644,-0.004001169974294013,0.03802058543426426,-0.033598443944862305,-0.025903431513727093,0.007197791577592926,0.0014565335263593793,0.032272520563662296
2018-03-19,,,,,,0.23563855314873255,0.004557341420332791,0.048302106725166924,0.0754504970895518,0.033018384790521604,0.04485291347660547,-0.013259993529142419,0.12846070648711203
2018-03-20,-0.0010025584937061525,0.0008711086632498592,0.0019960382031052547,0.004554221061101681,0.005845497517407203,0.036263694162560076,0.01853011770279793,0.03224371887087295,0.059529690666361976,0.0008061302275428419,0.046529342711194195,0.007011701066486441,-0.0538512903406013
2018-03-21,-0.002309892142141168,0.00047407957972878123,-0.005286253982758651,-0.00690938026573856,-0.0014575569571790687,0.03942773999855745,0.08583583923433295,0.0017722101148143986,0.0021887363234111947,0.008145506469574817,0.0013910755112471625,0.002416704317989036,-0.023006785548126327
2018-03-22,0.010895145985026007,0.013645908151083743,0.00773955586155044,0.007785708051778046,0.01004969489820649,-0.046606471333266675,0.00840974395917696,-0.02274572972773538,-0.03645870144887047,-0.040007674031486085,-0.03234196420281586,-0.0002621949839490548,-0.04560047270763914
2018-03-23,-0.010510567984121914,-0.0026249756631935976,0.0023219670814149987,-0.0018381487711451225,-0.002232586502555192,-0.0724562437194147,0.15360414185463914,0.017168711059965366,0.009029409537161524,-0.00015381486917939488,0.025099076179915927,-0.008794513294346433,-0.02997195866760967
2018-03-24,,,,,,-0.00030648058631847384,0.10898242190392124,-0.024106835371354825,0.008391656178825233,-0.024727854795070878,-0.050098602337284935,0.018871824697148806,-0.0029725335598368547
2018-03-25,,,,,,-0.024591507712750017,-0.023655817851774123,-0.020082339310845326,-0.023961733176257227,-0.004096294479086974,0.0028337940855166104,-0.009372851749401851,0.000950876106257628
2018-03-26,,,,,,-0.09540987293925146,-0.05811369099082579,-0.03428971504220468,-0.06360695943973826,-0.06773385690921617,-0.07027029327534867,0.0037182274994005692,-0.06835939415806815
2018-03-27,0.006147197349052173,0.0034685816214811826,0.002220239290849207,0.00831188172368744,0.006429527574471395,-0.07986095073338609,-0.046941805892455044,-0.04692919680936608,-0.04476965695400567,-0.08480004182590598,-0.0943997666700143,-0.0017954349845362802,-0.03660400632334106
2018-03-28,-0.008880012473706853,-0.003297771936717151,-0.001797708555722315,-0.003990881759451092,-0.0044042671969627195,0.03258869441992446,0.011413301017694066,0.01538459954530477,-0.0012726793065549154,-0.008561022980050192,-0.0301452438738212,-0.0024050829618759103,0.00014706260015216876
2018-03-29,-0.0035836644617609267,-0.0031321005760511947,-0.01065620162001973,-0.007897382931562176,-0.006795750064348846,-0.08590676416062329,-0.13247648292617692,-0.10442950860100424,-0.1053250839232487,-0.1451898674275425,-0.13874644285071394,-0.0005815983975613142,-0.12220814246356271
2018-03-30,0.0033530525878874644,0.0024723452420955757,0.0006693070209198086,-0.0006029938609046549,-0.003626105970373728,0.00222384306819097,0.015019846226445307,-0.03915922419318774,-0.02289903974525543,0.02223216783247407,0.03360269090052806,0.00032034760136795675,-0.0038117326399627286
2018-03-31,,,,,,0.05748327491552683,0.06593902424961892,0.011974965288978668,0.02006515166287647,0.004580989331491616,-0.016930293626064175,0.0018272643435709316,0.005456434234189601
2018-04-01,,,,,,-0.033594433930187406,0.0009312530992514954,-0.018715563309412864,-0.03611806905128358,-0.04343109523288453,-0.01194862247591559,-0.0009597141877817621,-0.05469798555937219
2018-04-02,,,,,,0.036578733538061535,0.13144287292173382,0.03440450062348614,0.0282832946148936,0.017801275568425076,0.03483091586032422,0.000320086541734952,0.03166732444014237
2018-04-03,-0.0037039078597566923,-0.0021770803799120294,-0.0004189751764718685,-0.0017470394477167334,0.0006038361733960736,0.09776897504701439,0.056979222243455654,0.051223352843477454,0.06337588269401889,0.07589183858341854,0.1196495157427635,0.00023990831398543275,0.10845465625216993
2018-04-04,0.0035733328325221496,0.008924392163343346,-0.003574735299828273,-0.001154869778581974,0.0015604064835310245,-0.1043706308606792,-0.09166876914520009,-0.08422475580705478,-0.07307605055142709,-0.09123042884171902,-0.1271710445993176,0.0004597527864363239,-0.10657300913672248
2018-04-05,0.004928671931634076,0.004045283006980044,-0.001761840343981417,0.0006755016584396525,0.0013797029908865707,-0.043398503341062294,0.021360965227925088,-0.006201068910304691,-0.02042374503559432,0.007041357711370374,0.006053609986743145,0.0016970737650276208,-0.011690192355330935
2018-04-06,-0.006716929128911768,-0.001151799477225248,-0.0018626417738791545,-0.002870925082302298,-0.005647441170190896,-0.029380385466321084,-0.015798318808945718,-0.026050420941338085,-0.01634504041902991,-0.03436754660917921,-0.05146515085626395,-0.0014373276728143545,-0.03985170790359331
2018-04-07,,,,,,0.02962236809042536,0.01596692979860103,0.040569778635102284,0.04825491742990791,0.039785584963824186,0.02707053120297524,-0.0014455380037038583,0.023719890805233887
2018-04-08,,,,,,0.05112563049692575,-0.02751936547071155,0.01613717451544248,0.014526413104950096,0.038675156111288404,0.01206349390571211,-0.002840014408691133,0.025360919192360786
2018-04-09,,,,,,-0.02255788036398188,-0.020787960555652713,-0.03665561276645477,-0.028542754449312056,-0.004960987147865174,-0.02304742507047141,0.0007481199621748715,-0.017219793803151837
2018-04-10,0.0022534669353400437,0.0060202845171925074,0.0032264905487322006,0.004144001211158943,0.003302907409987281,0.020947419862466225,0.014047722629013135,0.009412414998556032,0.09652675768153268,0.03868004263577065,-0.00634233635051506,-0.00019952760605898272,0.00015449685856831747
2018-04-11,0.008327046544269376,0.008586605130283852,-0.0002195487791259062,0.0032954948055088436,0.0031010778770995105,0.0600845715401983,0.016046781360034627,0.019352815614150098,0.10975443869746032,0.038587468757648846,0.03464488028521773,0.002897454625389753,0.09231549441333586
2018-04-12,0.00015529523186197543,0.002098496131072869,-0.0011078261996624176,0.0006925638918780253,0.0004822791501448793,0.24552225102798586,0.05732332515741331,0.12412693581038294,0.11187635249748687,0.1353492561270013,0.08925829596300107,-0.0034239827032393486,0.15305906229981997
2018-04-13,-0.0010090435774319235,-0.0017331585571211709,-0.005125725439405402,-0.0033963667390498223,0.003453939656234293,-0.05671090438310749,0.04412308496482208,0.0008501580097129826,0.05056893371351923,-0.00041803629994787496,-0.03126428433643987,0.002068410579581283,0.014761595902031913
2018-04-14,,,,,,0.0015994662254134558,-0.0218371077498693,0.011368858813778311,0.03806475965872305,0.01758825727563974,0.007470807096610282,0.0008715862642402514,-0.009294061615751298
2018-04-15,,,,,,0.09735250278427264,-0.014112607045674611,0.04203655981360764,0.09662370568434908,0.05852349989705078,0.04453024757316516,-0.0011649698751407939,0.07663177621488347
2018-04-16,,,,,,0.14777190675023186,-0.06720692513552338,-0.03300812914143919,0.003058129532973815,-0.039426005336658215,-0.028498674850581475,-0.0010119265156863517,-0.02858946252678095
2018-04-17,-0.00020203814771289956,0.0028448945174662076,0.0037867296047384685,0.0042513295822551745,0.006661157726573315,-0.05166128028638586,-0.036752378671992665,-0.01962125912828721,0.03409046602850545,-0.016277789211940966,0.035163496555876944,0.0009659059391082454,-0.009640800738932932
2018-04-18,-0.0007615177038458497,0.0006129369417205178,-0.007238493942942683,-0.0009655845061454963,-0.0031788508489166084,0.06595581489893905,0.042118754632560824,0.03253592757494634,0.13173813320451622,0.04261684277122201,0.0518133696633793,-0.0009488180081403295,0.07617753829574156
2018-04-19,0.002815649510480353,-0.005376318298283852,-0.0021707212912153873,0.00048266805112577506,-0.006469665940485385,0.04512511187666332,0.00624490793052329,0.015906496489625957,0.073368576534166,0.07892965684136159,0.04403837780291232,-0.0004251340709424491,0.11077146926482306
2018-04-20,-0.0084463798180474,-0.003076258745497808,-0.0031030229423227133,-0.002719696805180505,-0.00833155839689919,0.10081315016567417,0.017860051724983592,0.06437648463049019,0.011777865369822631,0.08086315837885373,0.06122433303352935,0.0011555791546904465,0.15468413568500095
2018-04-21,,,,,,-0.03605158758374018,0.061914827930361675,0.0056083625781380405,-0.08496172601211943,-0.016907925242676057,-0.043380368604076985,0.0006769321636713538,-0.0571616337897288
2018-04-22,,,,,,-0.01751430042349647,-0.038284086916805495,-0.010523309510453752,0.0230105162837162,0.026833793649897075,-0.01460929039874592,-0.002824815318321759,-0.003566096518107175
2018-04-23,,,,,,0.010236888384691523,0.056571020680014975,0.014483697709083162,-0.010344017807034301,0.0327265176516146,0.036643032660466514,0.001655981384267656,0.007628358053750586
2018-04-24,-0.0074026078624462015,-0.006036573646263301,-0.0023029683492659823,-0.00526370283974978,-0.004540211677375246,0.0812022292030342,0.11369973132615567,0.08235319918742609,0.05638793739279037,0.09722577979334102,0.08513064000313748,0.006904034192366131,0.06419647297956063
2018-04-25,0.00038020744453687484,0.001768949902882071,-0.0004598775579803668,0.0026528923546068075,0.003980349361284728,-0.14127452426999035,-0.1385485120243601,-0.09193210663750334,-0.12999087698020065,-0.14036877361873615,-0.13556279304299343,-0.012973453792051805,-0.1549420712475441
2018-04-26,-0.0046290539093979104,-0.0011458234426198115,-0.0040892872149446,-0.0057126502341511886,-0.003910647523056673,0.08005347577086423,0.09760641339935017,0.04808821013231678,0.09970937227025296,0.07418840860513809,0.05976113443479688,0.007838645769055602,0.06270211636121642
2018-04-27,-0.0018910489732946226,-0.0026686554274184798,-0.006512381172539618,-0.005111108742018259,-0.0014208243409651242,-0.01992570444564058,-0.022393610759774814,-0.0322395933068439,-0.037111678202311316,-0.024091170742194523,-0.05191030034869181,0.00452751955792669,-0.04625329247605141
2018-04-28,,,,,,0.21552398081091656,0.059009592666187265,0.03942918286213941,-0.012060596534403892,0.05509128996929231,0.042870313446329016,-0.004806675599646724,0.0595268253771865
2018-04-29,,,,,,0.01987249670059873,-0.00951213484434088,0.007523614187495628,0.018861477413861554,0.007581499962411188,0.008727571743972677,-0.001320740703122154,0.010335354959581199
2018-04-30,,,,,,-0.061396393470778916,-0.05068450631472469,-0.01913604101440331,-0.04668572970467387,-0.027904225204961993,-0.03412350401286332,0.0009043964128978473,-0.040737101364045826
2018-05-01,-0.005665378092524867,0.0006545099429008169,-0.002415882709673522,-0.0034368903678750635,8.257961406603101e-05,0.04380979039098696,-0.01038064999986319,-0.013240166694592078,-0.012748875780063463,0.005491436631717084,7.409348906094633e-05,0.004565469872279898,0.004131366974446613
